time,open,high,low,close,tick_volume,spread,real_volume
2025-01-27 10:45:00,153.911,154.034,153.847,153.866,1056,9,0
2025-01-27 10:50:00,153.866,153.937,153.731,153.839,1366,9,0
2025-01-27 10:55:00,153.835,154.018,153.799,153.972,1164,9,0
2025-01-27 11:00:00,153.971,154.062,153.939,154.023,1029,9,0
2025-01-27 11:05:00,154.024,154.04,153.842,153.924,983,9,0
2025-01-27 11:10:00,153.921,153.937,153.762,153.837,1316,9,0
2025-01-27 11:15:00,153.839,153.889,153.76,153.836,941,9,0
2025-01-27 11:20:00,153.838,153.955,153.79,153.941,1021,9,0
2025-01-27 11:25:00,153.94,153.955,153.827,153.857,903,9,0
2025-01-27 11:30:00,153.859,153.927,153.709,153.916,916,9,0
2025-01-27 11:35:00,153.918,154.058,153.918,154.034,880,9,0
2025-01-27 11:40:00,154.036,154.085,153.934,154.003,889,9,0
2025-01-27 11:45:00,154.004,154.054,153.95,154.003,717,9,0
2025-01-27 11:50:00,154.005,154.01,153.79,153.871,731,9,0
2025-01-27 11:55:00,153.869,154.015,153.869,153.958,664,9,0
2025-01-27 12:00:00,153.957,153.978,153.86,153.895,728,9,0
2025-01-27 12:05:00,153.897,154.102,153.896,154.102,658,9,0
2025-01-27 12:10:00,154.103,154.203,154.05,154.086,833,9,0
2025-01-27 12:15:00,154.086,154.141,154.019,154.077,655,9,0
2025-01-27 12:20:00,154.076,154.225,154.042,154.216,749,9,0
2025-01-27 12:25:00,154.214,154.216,154.146,154.205,714,9,0
2025-01-27 12:30:00,154.202,154.218,154.073,154.154,794,9,0
2025-01-27 12:35:00,154.152,154.181,154.095,154.135,534,9,0
2025-01-27 12:40:00,154.137,154.189,154.078,154.132,666,9,0
2025-01-27 12:45:00,154.129,154.227,154.126,154.152,704,9,0
2025-01-27 12:50:00,154.153,154.153,153.941,153.954,731,9,0
2025-01-27 12:55:00,153.956,154.041,153.891,154.038,755,9,0
2025-01-27 13:00:00,154.041,154.09,153.892,153.952,1000,9,0
2025-01-27 13:05:00,153.954,154.039,153.925,154.034,877,9,0
2025-01-27 13:10:00,154.037,154.229,154.024,154.215,815,9,0
2025-01-27 13:15:00,154.218,154.3,154.154,154.286,846,9,0
2025-01-27 13:20:00,154.284,154.343,154.281,154.332,679,9,0
2025-01-27 13:25:00,154.331,154.441,154.316,154.427,542,9,0
2025-01-27 13:30:00,154.429,154.457,154.323,154.34,568,9,0
2025-01-27 13:35:00,154.343,154.352,154.233,154.32,751,9,0
2025-01-27 13:40:00,154.319,154.375,154.216,154.282,807,9,0
2025-01-27 13:45:00,154.28,154.314,154.222,154.227,729,9,0
2025-01-27 13:50:00,154.228,154.228,154.056,154.128,717,9,0
2025-01-27 13:55:00,154.127,154.213,154.121,154.198,644,9,0
2025-01-27 14:00:00,154.201,154.267,154.119,154.186,940,9,0
2025-01-27 14:05:00,154.19,154.193,154.048,154.054,676,9,0
2025-01-27 14:10:00,154.051,154.091,153.949,154.091,812,9,0
2025-01-27 14:15:00,154.094,154.122,153.985,154.002,763,9,0
2025-01-27 14:20:00,154.003,154.067,153.98,153.997,730,9,0
2025-01-27 14:25:00,153.999,154.066,153.976,154.057,845,9,0
2025-01-27 14:30:00,154.06,154.26,154.053,154.24,1174,9,0
2025-01-27 14:35:00,154.242,154.353,154.176,154.344,1023,9,0
2025-01-27 14:40:00,154.343,154.343,154.235,154.247,883,9,0
2025-01-27 14:45:00,154.249,154.288,154.165,154.204,907,9,0
2025-01-27 14:50:00,154.201,154.313,154.159,154.3,876,9,0
2025-01-27 14:55:00,154.296,154.388,154.278,154.367,764,9,0
2025-01-27 15:00:00,154.362,154.49,154.357,154.429,728,9,0
2025-01-27 15:05:00,154.428,154.474,154.374,154.427,833,9,0
2025-01-27 15:10:00,154.429,154.441,154.361,154.392,717,9,0
2025-01-27 15:15:00,154.391,154.442,154.236,154.252,896,9,0
2025-01-27 15:20:00,154.249,154.38,154.229,154.333,858,9,0
2025-01-27 15:25:00,154.331,154.431,154.288,154.427,806,9,0
2025-01-27 15:30:00,154.428,154.593,154.413,154.571,884,9,0
2025-01-27 15:35:00,154.574,154.668,154.547,154.667,822,9,0
2025-01-27 15:40:00,154.669,154.68,154.573,154.582,621,9,0
2025-01-27 15:45:00,154.583,154.592,154.445,154.449,610,9,0
2025-01-27 15:50:00,154.45,154.504,154.395,154.405,770,9,0
2025-01-27 15:55:00,154.402,154.429,154.325,154.342,679,9,0
2025-01-27 16:00:00,154.341,154.42,154.293,154.3,727,9,0
2025-01-27 16:05:00,154.299,154.331,154.22,154.24,578,9,0
2025-01-27 16:10:00,154.242,154.304,154.196,154.304,677,9,0
2025-01-27 16:15:00,154.306,154.313,154.205,154.26,530,9,0
2025-01-27 16:20:00,154.262,154.29,154.235,154.273,552,9,0
2025-01-27 16:25:00,154.271,154.295,154.104,154.116,612,9,0
2025-01-27 16:30:00,154.117,154.199,154.107,154.116,496,9,0
2025-01-27 16:35:00,154.116,154.217,154.111,154.188,578,9,0
2025-01-27 16:40:00,154.187,154.201,154.096,154.166,524,9,0
2025-01-27 16:45:00,154.164,154.334,154.142,154.309,699,9,0
2025-01-27 16:50:00,154.311,154.325,154.158,154.182,604,9,0
2025-01-27 16:55:00,154.183,154.247,154.171,154.227,501,9,0
2025-01-27 17:00:00,154.229,154.361,154.224,154.331,593,9,0
2025-01-27 17:05:00,154.333,154.354,154.29,154.319,536,9,0
2025-01-27 17:10:00,154.32,154.379,154.271,154.33,451,9,0
2025-01-27 17:15:00,154.332,154.344,154.269,154.306,359,9,0
2025-01-27 17:20:00,154.304,154.342,154.168,154.247,490,9,0
2025-01-27 17:25:00,154.249,154.359,154.235,154.35,421,9,0
2025-01-27 17:30:00,154.351,154.378,154.321,154.362,450,9,0
2025-01-27 17:35:00,154.36,154.428,154.359,154.391,468,9,0
2025-01-27 17:40:00,154.391,154.407,154.346,154.391,346,9,0
2025-01-27 17:45:00,154.392,154.401,154.257,154.259,430,9,0
2025-01-27 17:50:00,154.258,154.302,154.244,154.274,398,9,0
2025-01-27 17:55:00,154.273,154.314,154.234,154.292,458,9,0
2025-01-27 18:00:00,154.292,154.322,154.241,154.247,537,9,0
2025-01-27 18:05:00,154.246,154.307,154.219,154.25,412,9,0
2025-01-27 18:10:00,154.25,154.322,154.222,154.315,408,9,0
2025-01-27 18:15:00,154.317,154.438,154.308,154.417,476,9,0
2025-01-27 18:20:00,154.418,154.44,154.381,154.391,431,9,0
2025-01-27 18:25:00,154.391,154.441,154.384,154.439,380,9,0
2025-01-27 18:30:00,154.438,154.584,154.421,154.502,587,9,0
2025-01-27 18:35:00,154.505,154.536,154.445,154.449,420,9,0
2025-01-27 18:40:00,154.448,154.499,154.446,154.472,365,9,0
2025-01-27 18:45:00,154.476,154.476,154.397,154.405,313,9,0
2025-01-27 18:50:00,154.406,154.441,154.381,154.412,345,9,0
2025-01-27 18:55:00,154.412,154.431,154.369,154.426,330,9,0
2025-01-27 19:00:00,154.427,154.528,154.427,154.502,349,9,0
2025-01-27 19:05:00,154.501,154.552,154.467,154.519,305,9,0
2025-01-27 19:10:00,154.519,154.573,154.511,154.565,331,9,0
2025-01-27 19:15:00,154.567,154.614,154.558,154.599,381,9,0
2025-01-27 19:20:00,154.599,154.629,154.589,154.597,273,9,0
2025-01-27 19:25:00,154.599,154.668,154.599,154.646,316,9,0
2025-01-27 19:30:00,154.647,154.72,154.63,154.7,382,9,0
2025-01-27 19:35:00,154.7,154.708,154.654,154.657,236,9,0
2025-01-27 19:40:00,154.657,154.66,154.585,154.598,294,9,0
2025-01-27 19:45:00,154.595,154.595,154.506,154.508,360,9,0
2025-01-27 19:50:00,154.51,154.552,154.462,154.529,422,9,0
2025-01-27 19:55:00,154.529,154.573,154.502,154.54,422,9,0
2025-01-27 20:00:00,154.54,154.637,154.54,154.601,387,9,0
2025-01-27 20:05:00,154.601,154.62,154.529,154.613,297,9,0
2025-01-27 20:10:00,154.612,154.651,154.597,154.6,258,9,0
2025-01-27 20:15:00,154.599,154.661,154.59,154.636,284,9,0
2025-01-27 20:20:00,154.636,154.669,154.625,154.644,221,9,0
2025-01-27 20:25:00,154.646,154.679,154.624,154.632,235,9,0
2025-01-27 20:30:00,154.632,154.663,154.612,154.614,318,9,0
2025-01-27 20:35:00,154.612,154.627,154.591,154.6,261,9,0
2025-01-27 20:40:00,154.6,154.678,154.594,154.669,264,9,0
2025-01-27 20:45:00,154.666,154.694,154.655,154.663,209,9,0
2025-01-27 20:50:00,154.664,154.678,154.607,154.649,268,9,0
2025-01-27 20:55:00,154.651,154.659,154.559,154.58,407,9,0
2025-01-27 21:00:00,154.579,154.627,154.556,154.627,220,9,0
2025-01-27 21:05:00,154.626,154.65,154.62,154.63,116,9,0
2025-01-27 21:10:00,154.63,154.63,154.589,154.597,105,9,0
2025-01-27 21:15:00,154.602,154.606,154.592,154.597,82,9,0
2025-01-27 21:20:00,154.597,154.599,154.525,154.548,104,9,0
2025-01-27 21:25:00,154.551,154.551,154.496,154.5,101,9,0
2025-01-27 21:30:00,154.5,154.515,154.466,154.494,111,9,0
2025-01-27 21:35:00,154.494,154.504,154.46,154.471,108,9,0
2025-01-27 21:40:00,154.471,154.5,154.469,154.484,77,9,0
2025-01-27 21:45:00,154.487,154.506,154.484,154.503,73,9,0
2025-01-27 21:50:00,154.503,154.524,154.489,154.516,101,9,0
2025-01-27 21:55:00,154.516,154.52,154.444,154.493,121,9,0
2025-01-27 22:00:00,154.488,154.488,154.487,154.487,5,38,0
2025-01-27 22:05:00,154.487,154.487,154.371,154.371,39,38,0
2025-01-27 22:10:00,154.434,154.456,154.349,154.35,41,62,0
2025-01-27 22:15:00,154.376,154.468,154.369,154.464,71,62,0
2025-01-27 22:20:00,154.443,154.504,154.386,154.494,75,63,0
2025-01-27 22:25:00,154.492,154.504,154.405,154.491,54,39,0
2025-01-27 22:30:00,154.486,154.514,154.461,154.514,46,38,0
2025-01-27 22:35:00,154.503,154.516,154.5,154.513,42,38,0
2025-01-27 22:40:00,154.513,154.513,154.495,154.509,53,38,0
2025-01-27 22:45:00,154.509,154.514,154.472,154.513,63,38,0
2025-01-27 22:50:00,154.5,154.533,154.48,154.53,67,38,0
2025-01-27 22:55:00,154.53,154.538,154.497,154.514,66,38,0
2025-01-27 23:00:00,154.535,154.642,154.509,154.516,234,9,0
2025-01-27 23:05:00,154.515,154.63,154.507,154.61,204,9,0
2025-01-27 23:10:00,154.612,154.708,154.605,154.657,264,9,0
2025-01-27 23:15:00,154.657,154.82,154.652,154.808,281,9,0
2025-01-27 23:20:00,154.808,154.84,154.754,154.811,425,9,0
2025-01-27 23:25:00,154.815,154.97,154.804,154.908,365,9,0
2025-01-27 23:30:00,154.909,154.944,154.802,154.944,358,9,0
2025-01-27 23:35:00,154.945,154.965,154.876,154.901,380,9,0
2025-01-27 23:40:00,154.901,154.905,154.754,154.793,342,9,0
2025-01-27 23:45:00,154.796,154.878,154.769,154.831,337,9,0
2025-01-27 23:50:00,154.834,154.931,154.771,154.929,351,9,0
2025-01-27 23:55:00,154.931,154.933,154.866,154.911,440,9,0
2025-01-28 00:00:00,154.915,154.916,154.796,154.841,994,9,0
2025-01-28 00:05:00,154.846,155.04,154.846,155.01,755,9,0
2025-01-28 00:10:00,155.01,155.057,154.945,154.984,584,9,0
2025-01-28 00:15:00,154.982,155.019,154.908,154.921,579,9,0
2025-01-28 00:20:00,154.921,155.075,154.921,155.049,742,9,0
2025-01-28 00:25:00,155.048,155.143,155.043,155.093,687,9,0
2025-01-28 00:30:00,155.094,155.109,155.035,155.07,456,9,0
2025-01-28 00:35:00,155.07,155.098,155.034,155.046,419,9,0
2025-01-28 00:40:00,155.046,155.06,154.978,154.998,429,9,0
2025-01-28 00:45:00,155.001,155.005,154.921,154.956,440,9,0
2025-01-28 00:50:00,154.955,155.085,154.899,155.057,824,9,0
2025-01-28 00:55:00,155.055,155.155,155.033,155.143,498,9,0
2025-01-28 01:00:00,155.145,155.26,155.124,155.14,814,9,0
2025-01-28 01:05:00,155.137,155.288,155.116,155.238,646,9,0
2025-01-28 01:10:00,155.238,155.368,155.238,155.332,629,9,0
2025-01-28 01:15:00,155.336,155.37,155.299,155.319,458,9,0
2025-01-28 01:20:00,155.317,155.423,155.306,155.409,452,9,0
2025-01-28 01:25:00,155.408,155.468,155.356,155.392,595,9,0
2025-01-28 01:30:00,155.392,155.414,155.351,155.387,478,9,0
2025-01-28 01:35:00,155.387,155.427,155.32,155.335,399,9,0
2025-01-28 01:40:00,155.335,155.404,155.277,155.294,343,9,0
2025-01-28 01:45:00,155.295,155.348,155.25,155.342,354,9,0
2025-01-28 01:50:00,155.338,155.345,155.293,155.338,315,9,0
2025-01-28 01:55:00,155.337,155.637,155.331,155.484,1252,9,0
2025-01-28 02:00:00,155.486,155.582,155.442,155.575,884,9,0
2025-01-28 02:05:00,155.575,155.608,155.518,155.575,702,9,0
2025-01-28 02:10:00,155.578,155.634,155.511,155.571,568,9,0
2025-01-28 02:15:00,155.572,155.6,155.473,155.506,441,9,0
2025-01-28 02:20:00,155.506,155.554,155.477,155.547,335,9,0
2025-01-28 02:25:00,155.547,155.609,155.52,155.526,411,9,0
2025-01-28 02:30:00,155.525,155.525,155.397,155.466,569,9,0
2025-01-28 02:35:00,155.466,155.549,155.451,155.529,456,9,0
2025-01-28 02:40:00,155.529,155.588,155.527,155.572,438,9,0
2025-01-28 02:45:00,155.572,155.669,155.572,155.599,370,9,0
2025-01-28 02:50:00,155.599,155.63,155.551,155.551,362,9,0
2025-01-28 02:55:00,155.552,155.6,155.528,155.55,388,9,0
2025-01-28 03:00:00,155.549,155.549,155.485,155.542,365,9,0
2025-01-28 03:05:00,155.541,155.612,155.535,155.599,235,9,0
2025-01-28 03:10:00,155.599,155.634,155.585,155.6,239,9,0
2025-01-28 03:15:00,155.6,155.623,155.557,155.608,251,9,0
2025-01-28 03:20:00,155.608,155.721,155.603,155.678,339,9,0
2025-01-28 03:25:00,155.678,155.707,155.656,155.69,295,9,0
2025-01-28 03:30:00,155.689,155.708,155.654,155.671,314,9,0
2025-01-28 03:35:00,155.671,155.702,155.561,155.561,327,9,0
2025-01-28 03:40:00,155.562,155.571,155.5,155.513,383,9,0
2025-01-28 03:45:00,155.514,155.563,155.498,155.56,327,9,0
2025-01-28 03:50:00,155.561,155.668,155.561,155.646,336,9,0
2025-01-28 03:55:00,155.646,155.741,155.646,155.732,340,9,0
2025-01-28 04:00:00,155.733,155.802,155.717,155.732,390,9,0
2025-01-28 04:05:00,155.73,155.809,155.73,155.808,268,9,0
2025-01-28 04:10:00,155.808,155.884,155.805,155.854,374,9,0
2025-01-28 04:15:00,155.854,155.943,155.84,155.852,366,9,0
2025-01-28 04:20:00,155.852,155.88,155.82,155.88,309,9,0
2025-01-28 04:25:00,155.877,155.888,155.846,155.861,244,9,0
2025-01-28 04:30:00,155.863,155.873,155.802,155.831,305,9,0
2025-01-28 04:35:00,155.83,155.863,155.794,155.822,279,9,0
2025-01-28 04:40:00,155.823,155.847,155.809,155.817,298,9,0
2025-01-28 04:45:00,155.817,155.893,155.811,155.872,247,9,0
2025-01-28 04:50:00,155.872,155.876,155.778,155.784,277,9,0
2025-01-28 04:55:00,155.784,155.794,155.76,155.786,235,9,0
2025-01-28 05:00:00,155.786,155.812,155.752,155.803,286,9,0
2025-01-28 05:05:00,155.803,155.829,155.729,155.738,230,9,0
2025-01-28 05:10:00,155.739,155.75,155.696,155.701,309,9,0
2025-01-28 05:15:00,155.699,155.734,155.685,155.717,230,9,0
2025-01-28 05:20:00,155.717,155.731,155.672,155.682,195,9,0
2025-01-28 05:25:00,155.682,155.697,155.652,155.69,216,9,0
2025-01-28 05:30:00,155.692,155.72,155.654,155.657,171,9,0
2025-01-28 05:35:00,155.657,155.682,155.647,155.657,184,9,0
2025-01-28 05:40:00,155.658,155.72,155.65,155.709,171,9,0
2025-01-28 05:45:00,155.708,155.718,155.655,155.667,203,9,0
2025-01-28 05:50:00,155.667,155.71,155.658,155.7,167,9,0
2025-01-28 05:55:00,155.7,155.753,155.692,155.698,297,9,0
2025-01-28 06:00:00,155.696,155.705,155.536,155.57,761,9,0
2025-01-28 06:05:00,155.57,155.644,155.518,155.525,390,9,0
2025-01-28 06:10:00,155.524,155.586,155.524,155.573,316,9,0
2025-01-28 06:15:00,155.574,155.622,155.554,155.622,238,9,0
