time,open,high,low,close,tick_volume,spread,real_volume
2025-01-27 10:45:00,1.05041,1.05088,1.05006,1.05049,1125,9,0
2025-01-27 11:00:00,1.0505,1.0517,1.05039,1.05135,1159,9,0
2025-01-27 11:15:00,1.05133,1.05146,1.05074,1.0513,1069,9,0
2025-01-27 11:30:00,1.05131,1.0518,1.05094,1.05109,1073,9,0
2025-01-27 11:45:00,1.05107,1.05147,1.05082,1.05126,808,9,0
2025-01-27 12:00:00,1.05125,1.05178,1.05092,1.05098,906,9,0
2025-01-27 12:15:00,1.051,1.05149,1.05083,1.0514000000000001,897,9,0
2025-01-27 12:30:00,1.05141,1.05185,1.0512,1.05154,870,9,0
2025-01-27 12:45:00,1.05154,1.05277,1.0512299999999999,1.05211,1201,9,0
2025-01-27 13:00:00,1.05209,1.05327,1.05169,1.05223,1520,9,0
2025-01-27 13:15:00,1.05224,1.05226,1.05094,1.05131,1292,8,0
2025-01-27 13:30:00,1.05132,1.05243,1.05106,1.05214,1189,9,0
2025-01-27 13:45:00,1.05211,1.05283,1.05183,1.05194,1081,9,0
2025-01-27 14:00:00,1.05192,1.05242,1.05162,1.0518,1195,9,0
2025-01-27 14:15:00,1.05183,1.05231,1.05139,1.05163,1239,9,0
2025-01-27 14:30:00,1.05162,1.05193,1.05094,1.05101,1323,9,0
2025-01-27 14:45:00,1.05103,1.05175,1.05075,1.05089,1211,8,0
2025-01-27 15:00:00,1.05089,1.05094,1.05026,1.05051,990,8,0
2025-01-27 15:15:00,1.05049,1.05094,1.05024,1.05028,1097,9,0
2025-01-27 15:30:00,1.05027,1.05035,1.04935,1.04952,1103,9,0
2025-01-27 15:45:00,1.04955,1.04999,1.04947,1.04987,1075,9,0
2025-01-27 16:00:00,1.04989,1.05066,1.04971,1.05046,1002,9,0
2025-01-27 16:15:00,1.05048,1.05071,1.04993,1.05053,1044,9,0
2025-01-27 16:30:00,1.05052,1.05055,1.04913,1.04927,1157,9,0
2025-01-27 16:45:00,1.04927,1.04973,1.04888,1.04906,966,9,0
2025-01-27 17:00:00,1.04906,1.04911,1.04843,1.04855,905,9,0
2025-01-27 17:15:00,1.04852,1.04943,1.04847,1.04877,725,9,0
2025-01-27 17:30:00,1.04877,1.04893,1.04853,1.04874,621,9,0
2025-01-27 17:45:00,1.04875,1.04943,1.04871,1.04884,772,9,0
2025-01-27 18:00:00,1.04883,1.04938,1.04851,1.04892,939,9,0
2025-01-27 18:15:00,1.04889,1.04891,1.0484,1.04843,799,9,0
2025-01-27 18:30:00,1.04842,1.04862,1.04814,1.04855,623,9,0
2025-01-27 18:45:00,1.04853,1.04885,1.04835,1.04845,599,9,0
2025-01-27 19:00:00,1.04844,1.04847,1.04789,1.04808,674,9,0
2025-01-27 19:15:00,1.0481,1.04874,1.04801,1.04873,616,9,0
2025-01-27 19:30:00,1.04872,1.04908,1.04848,1.04906,639,9,0
2025-01-27 19:45:00,1.04908,1.04926,1.04874,1.04921,600,9,0
2025-01-27 20:00:00,1.04921,1.04924,1.04879,1.04907,613,9,0
2025-01-27 20:15:00,1.04906,1.04914,1.04889,1.0491,446,9,0
2025-01-27 20:30:00,1.04911,1.04938,1.04887,1.04936,405,9,0
2025-01-27 20:45:00,1.04935,1.04935,1.0487,1.04878,467,9,0
2025-01-27 21:00:00,1.04877,1.04897,1.04854,1.04897,290,9,0
