time,open,high,low,close,tick_volume,spread,real_volume
2025-02-12 03:45:00,153.605,153.679,153.59,153.63,668,9,0
2025-02-12 04:00:00,153.63,153.699,153.573,153.687,817,9,0
2025-02-12 04:15:00,153.687,153.732,153.642,153.662,676,9,0
2025-02-12 04:30:00,153.662,153.71,153.591,153.633,1119,9,0
2025-02-12 04:45:00,153.631,153.695,153.586,153.685,858,9,0
2025-02-12 05:00:00,153.684,153.704,153.586,153.645,872,9,0
2025-02-12 05:15:00,153.644,153.679,153.598,153.629,733,9,0
2025-02-12 05:30:00,153.63,153.653,153.556,153.619,746,9,0
2025-02-12 05:45:00,153.62,153.636,153.524,153.537,784,9,0
2025-02-12 06:00:00,153.537,153.574,153.504,153.542,690,9,0
2025-02-12 06:15:00,153.542,153.667,153.533,153.643,616,9,0
2025-02-12 06:30:00,153.64,153.703,153.606,153.65,502,9,0
2025-02-12 06:45:00,153.651,153.69,153.563,153.586,687,9,0
2025-02-12 07:00:00,153.588,153.618,153.544,153.603,717,9,0
2025-02-12 07:15:00,153.603,153.664,153.463,153.481,818,9,0
2025-02-12 07:30:00,153.483,153.566,153.411,153.445,1048,9,0
2025-02-12 07:45:00,153.445,153.681,153.431,153.675,1059,9,0
2025-02-12 08:00:00,153.678,153.882,153.603,153.608,1639,9,0
2025-02-12 08:15:00,153.608,153.663,153.512,153.57,1292,9,0
2025-02-12 08:30:00,153.571,153.619,153.546,153.594,958,9,0
2025-02-12 08:45:00,153.595,153.616,153.498,153.551,1022,9,0
2025-02-12 09:00:00,153.553,153.592,153.446,153.463,1054,9,0
2025-02-12 09:15:00,153.462,153.529,153.409,153.52,884,9,0
2025-02-12 09:30:00,153.523,153.576,153.51,153.544,744,9,0
2025-02-12 09:45:00,153.545,153.566,153.479,153.514,751,9,0
2025-02-12 10:00:00,153.512,153.651,153.487,153.608,675,9,0
2025-02-12 10:15:00,153.606,153.659,153.587,153.643,681,9,0
2025-02-12 10:30:00,153.643,153.695,153.619,153.621,648,9,0
2025-02-12 10:45:00,153.621,153.656,153.561,153.58,580,9,0
2025-02-12 11:00:00,153.58,153.634,153.545,153.62,674,9,0
2025-02-12 11:15:00,153.62,153.621,153.513,153.531,590,9,0
2025-02-12 11:30:00,153.531,153.562,153.457,153.5,570,9,0
2025-02-12 11:45:00,153.501,153.551,153.488,153.548,574,9,0
2025-02-12 12:00:00,153.549,153.637,153.53,153.613,644,9,0
2025-02-12 12:15:00,153.613,153.64,153.594,153.601,619,9,0
2025-02-12 12:30:00,153.602,153.608,153.534,153.572,694,9,0
2025-02-12 12:45:00,153.573,153.64,153.373,153.556,1404,9,0
2025-02-12 13:00:00,153.553,153.61,153.494,153.527,1416,9,0
2025-02-12 13:15:00,153.524,153.582,153.456,153.465,1211,9,0
2025-02-12 13:30:00,153.462,154.451,153.305,154.3,4286,9,0
2025-02-12 13:45:00,154.301,154.438,154.211,154.412,2534,9,0
2025-02-12 14:00:00,154.414,154.479,154.292,154.366,2473,9,0
2025-02-12 14:15:00,154.369,154.398,154.145,154.151,1996,9,0
2025-02-12 14:30:00,154.154,154.3,154.137,154.281,1838,9,0
2025-02-12 14:45:00,154.283,154.437,154.279,154.426,1167,9,0
2025-02-12 15:00:00,154.422,154.573,154.403,154.546,1673,9,0
2025-02-12 15:15:00,154.545,154.613,154.515,154.553,1869,9,0
2025-02-12 15:30:00,154.551,154.583,154.324,154.325,1766,9,0
2025-02-12 15:45:00,154.326,154.444,154.313,154.435,1440,9,0
2025-02-12 16:00:00,154.434,154.571,154.392,154.562,1211,9,0
2025-02-12 16:15:00,154.56,154.784,154.553,154.773,1196,9,0
2025-02-12 16:30:00,154.774,154.801,154.728,154.756,1006,9,0
2025-02-12 16:45:00,154.754,154.756,154.581,154.623,1310,9,0
2025-02-12 17:00:00,154.622,154.628,154.406,154.485,1768,9,0
2025-02-12 17:15:00,154.484,154.498,154.345,154.451,1556,9,0
2025-02-12 17:30:00,154.448,154.483,154.383,154.399,1179,9,0
2025-02-12 17:45:00,154.399,154.414,154.312,154.351,1065,9,0
2025-02-12 18:00:00,154.35,154.45,154.312,154.425,1060,9,0
2025-02-12 18:15:00,154.422,154.489,154.383,154.42,830,9,0
2025-02-12 18:30:00,154.421,154.459,154.279,154.375,983,9,0
2025-02-12 18:45:00,154.375,154.38,154.31,154.363,609,9,0
2025-02-12 19:00:00,154.365,154.447,154.308,154.429,698,9,0
2025-02-12 19:15:00,154.429,154.469,154.388,154.424,637,9,0
2025-02-12 19:30:00,154.424,154.466,154.401,154.458,559,9,0
2025-02-12 19:45:00,154.458,154.479,154.412,154.426,505,9,0
2025-02-12 20:00:00,154.423,154.459,154.402,154.405,466,9,0
2025-02-12 20:15:00,154.404,154.419,154.362,154.375,446,9,0
2025-02-12 20:30:00,154.374,154.39,154.332,154.354,495,9,0
2025-02-12 20:45:00,154.353,154.44,154.327,154.434,585,9,0
2025-02-12 21:00:00,154.415,154.455,154.395,154.435,374,9,0
2025-02-12 21:15:00,154.434,154.434,154.367,154.414,341,9,0
2025-02-12 21:30:00,154.414,154.454,154.361,154.4,292,9,0
2025-02-12 21:45:00,154.398,154.417,154.214,154.227,248,9,0
2025-02-12 22:00:00,154.227,154.227,154.099,154.128,102,270,0
2025-02-12 22:15:00,154.134,154.338,154.125,154.325,167,38,0
2025-02-12 22:30:00,154.326,154.337,154.318,154.332,71,38,0
2025-02-12 22:45:00,154.332,154.339,154.245,154.315,253,38,0
2025-02-12 23:00:00,154.325,154.361,154.252,154.322,373,9,0
2025-02-12 23:15:00,154.322,154.421,154.277,154.412,338,9,0
2025-02-12 23:30:00,154.414,154.461,154.371,154.423,391,9,0
2025-02-12 23:45:00,154.423,154.427,154.18,154.231,655,9,0
2025-02-13 00:00:00,154.231,154.279,154.118,154.278,1182,9,0
2025-02-13 00:15:00,154.277,154.286,154.153,154.241,1134,9,0
2025-02-13 00:30:00,154.243,154.331,154.218,154.298,1037,9,0
2025-02-13 00:45:00,154.297,154.551,154.236,154.535,1645,9,0
2025-02-13 01:00:00,154.537,154.666,154.496,154.528,1410,9,0
2025-02-13 01:15:00,154.53,154.539,154.383,154.456,1092,9,0
